folder,filename,layer,group,score,kill_chain
malware,drahma,dst-ioc,dst.malware,80,execution
malware,drapion,dst-ioc,dst.malware,80,execution
malware,dread,dst-ioc,dst.malware,80,execution
malware,drillapp,dst-ioc,dst.malware,80,execution
malware,drokbk,dst-ioc,dst.malware,80,execution
malware,dropnak,dst-ioc,dst.malware,80,execution
malware,droppitch,dst-ioc,dst.malware,80,execution
malware,dslog,dst-ioc,dst.malware,80,execution
malware,dualtoy,dst-ioc,dst.malware,80,execution
malware,ducktail,dst-ioc,dst.malware,80,execution
malware,dupzom,dst-ioc,dst.malware,80,execution
malware,duri,dst-ioc,dst.malware,80,execution
malware,dursg,dst-ioc,dst.malware,80,execution
malware,duvet,dst-ioc,dst.malware,80,execution
malware,dyreza,dst-ioc,dst.malware,80,execution
malware,easy,dst-ioc,dst.malware,80,execution
malware,easypeasy,dst-ioc,dst.malware,80,execution
malware,ebola,dst-ioc,dst.malware,80,execution
malware,echelon,dst-ioc,dst.malware,80,execution
malware,echida,dst-ioc,dst.malware,80,execution
malware,eddie,dst-ioc,dst.malware,80,execution
malware,edgeguard,dst-ioc,dst.malware,80,execution
malware,electronbot,dst-ioc,dst.malware,80,execution
malware,elf_abcbot,dst-ioc,dst.malware,80,execution
malware,elf_aidra,dst-ioc,dst.malware,80,execution
malware,elf_amcsh,dst-ioc,dst.malware,80,execution
malware,elf_amnesiark,dst-ioc,dst.malware,80,execution
malware,elf_asnarok,dst-ioc,dst.malware,80,execution
malware,elf_autocolor,dst-ioc,dst.malware,80,execution
malware,elf_b1txor20,dst-ioc,dst.malware,80,execution
malware,elf_bigviktor,dst-ioc,dst.malware,80,execution
malware,elf_billgates,dst-ioc,dst.malware,80,execution
malware,elf_blueshell,dst-ioc,dst.malware,80,execution
malware,elf_boldmove,dst-ioc,dst.malware,80,execution
malware,elf_bpfdoor,dst-ioc,dst.malware,80,execution
malware,elf_cdrthief,dst-ioc,dst.malware,80,execution
malware,elf_chalubo,dst-ioc,dst.malware,80,execution
malware,elf_chinaz,dst-ioc,dst.malware,80,execution
malware,elf_coinminer,dst-ioc,dst.malware,80,execution
malware,elf_darkradiation,dst-ioc,dst.malware,80,execution
malware,elf_darlloz,dst-ioc,dst.malware,80,execution
malware,elf_ddosman,dst-ioc,dst.malware,80,execution
malware,elf_disgomoji,dst-ioc,dst.malware,80,execution
malware,elf_diskwiper,dst-ioc,dst.malware,80,execution
malware,elf_dofloo,dst-ioc,dst.malware,80,execution
malware,elf_doki,dst-ioc,dst.malware,80,execution
malware,elf_ekoms,dst-ioc,dst.malware,80,execution
malware,elf_emptiness,dst-ioc,dst.malware,80,execution
malware,elf_evilgnome,dst-ioc,dst.malware,80,execution
malware,elf_ewdoor,dst-ioc,dst.malware,80,execution
malware,elf_facefish,dst-ioc,dst.malware,80,execution
malware,elf_fodcha,dst-ioc,dst.malware,80,execution
malware,elf_fontonlake,dst-ioc,dst.malware,80,execution
malware,elf_freakout,dst-ioc,dst.malware,80,execution
malware,elf_fritzfrog,dst-ioc,dst.malware,80,execution
malware,elf_gafgyt,dst-ioc,dst.malware,80,execution
malware,elf_generic,dst-ioc,dst.malware,80,execution
malware,elf_gotitan,dst-ioc,dst.malware,80,execution
malware,elf_groundhog,dst-ioc,dst.malware,80,execution
malware,elf_h2miner,dst-ioc,dst.malware,80,execution
malware,elf_hajime,dst-ioc,dst.malware,80,execution
malware,elf_heh,dst-ioc,dst.malware,80,execution
malware,elf_hellobot,dst-ioc,dst.malware,80,execution
malware,elf_hiddenwasp,dst-ioc,dst.malware,80,execution
malware,elf_hideseek,dst-ioc,dst.malware,80,execution
malware,elf_hodin,dst-ioc,dst.malware,80,execution
malware,elf_httpsd,dst-ioc,dst.malware,80,execution
malware,elf_icnanker,dst-ioc,dst.malware,80,execution
malware,elf_insekt,dst-ioc,dst.malware,80,execution
malware,elf_iotreaper,dst-ioc,dst.malware,80,execution
malware,elf_ipstorm,dst-ioc,dst.malware,80,execution
malware,elf_kaiji,dst-ioc,dst.malware,80,execution
malware,elf_kaiten,dst-ioc,dst.malware,80,execution
malware,elf_kfos,dst-ioc,dst.malware,80,execution
malware,elf_kmsdbot,dst-ioc,dst.malware,80,execution
malware,elf_kobalos,dst-ioc,dst.malware,80,execution
malware,elf_krane,dst-ioc,dst.malware,80,execution
malware,elf_krasue,dst-ioc,dst.malware,80,execution
malware,elf_lady,dst-ioc,dst.malware,80,execution
malware,elf_manx,dst-ioc,dst.malware,80,execution
malware,elf_mayhem,dst-ioc,dst.malware,80,execution
malware,elf_melofee,dst-ioc,dst.malware,80,execution
malware,elf_mirai,dst-ioc,dst.malware,80,execution
malware,elf_mokes,dst-ioc,dst.malware,80,execution
malware,elf_moobot,dst-ioc,dst.malware,80,execution
malware,elf_mumblehard,dst-ioc,dst.malware,80,execution
malware,elf_ngioweb,dst-ioc,dst.malware,80,execution
malware,elf_nkabuse,dst-ioc,dst.malware,80,execution
malware,elf_nspps,dst-ioc,dst.malware,80,execution
malware,elf_openssh_backdoorkit,dst-ioc,dst.malware,80,execution
malware,elf_pacha,dst-ioc,dst.malware,80,execution
malware,elf_pasteminer,dst-ioc,dst.malware,80,execution
malware,elf_patpooty,dst-ioc,dst.malware,80,execution
malware,elf_perfctl,dst-ioc,dst.malware,80,execution
malware,elf_pgmem,dst-ioc,dst.malware,80,execution
malware,elf_pink,dst-ioc,dst.malware,80,execution
malware,elf_pinscan,dst-ioc,dst.malware,80,execution
malware,elf_platypus,dst-ioc,dst.malware,80,execution
malware,elf_plox,dst-ioc,dst.malware,80,execution
malware,elf_powerghost,dst-ioc,dst.malware,80,execution
malware,elf_prism,dst-ioc,dst.malware,80,execution
malware,elf_pumakit,dst-ioc,dst.malware,80,execution
malware,elf_qbot,dst-ioc,dst.malware,80,execution
malware,elf_redxor,dst-ioc,dst.malware,80,execution
malware,elf_rekoobe,dst-ioc,dst.malware,80,execution
malware,elf_roboto,dst-ioc,dst.malware,80,execution
malware,elf_routex,dst-ioc,dst.malware,80,execution
malware,elf_rudedevil,dst-ioc,dst.malware,80,execution
malware,elf_shelldos,dst-ioc,dst.malware,80,execution
malware,elf_shikata,dst-ioc,dst.malware,80,execution
malware,elf_shikitega,dst-ioc,dst.malware,80,execution
malware,elf_sidewalk,dst-ioc,dst.malware,80,execution
malware,elf_skidmap,dst-ioc,dst.malware,80,execution
malware,elf_slexec,dst-ioc,dst.malware,80,execution
malware,elf_smargaft,dst-ioc,dst.malware,80,execution
malware,elf_speakup,dst-ioc,dst.malware,80,execution
malware,elf_specter,dst-ioc,dst.malware,80,execution
malware,elf_sshdoor,dst-ioc,dst.malware,80,execution
malware,elf_sshscan,dst-ioc,dst.malware,80,execution
malware,elf_symbiote,dst-ioc,dst.malware,80,execution
malware,elf_teamtnt,dst-ioc,dst.malware,80,execution
malware,elf_themoon,dst-ioc,dst.malware,80,execution
malware,elf_torii,dst-ioc,dst.malware,80,execution
malware,elf_tshgod,dst-ioc,dst.malware,80,execution
malware,elf_tunpot,dst-ioc,dst.malware,80,execution
malware,elf_voidlink,dst-ioc,dst.malware,80,execution
malware,elf_vpnfilter,dst-ioc,dst.malware,80,execution
malware,elf_vtflooder,dst-ioc,dst.malware,80,execution
malware,elf_xbash,dst-ioc,dst.malware,80,execution
malware,elf_xdr33,dst-ioc,dst.malware,80,execution
malware,elf_xnote,dst-ioc,dst.malware,80,execution
malware,elf_xorddos,dst-ioc,dst.malware,80,execution
malware,elpman,dst-ioc,dst.malware,80,execution
malware,elysium,dst-ioc,dst.malware,80,execution
malware,emansrepo,dst-ioc,dst.malware,80,execution
malware,embargo,dst-ioc,dst.malware,80,execution
malware,emdivi,dst-ioc,dst.malware,80,execution
malware,emmenhtal,dst-ioc,dst.malware,80,execution
malware,emogen,dst-ioc,dst.malware,80,execution
malware,engrwiz,dst-ioc,dst.malware,80,execution
malware,entropy,dst-ioc,dst.malware,80,execution
malware,epsilon,dst-ioc,dst.malware,80,execution
malware,erbium,dst-ioc,dst.malware,80,execution
malware,eredel,dst-ioc,dst.malware,80,execution
malware,escelar,dst-ioc,dst.malware,80,execution
malware,esfur,dst-ioc,dst.malware,80,execution
malware,especter,dst-ioc,dst.malware,80,execution
malware,esquele,dst-ioc,dst.malware,80,execution
malware,eternalblue,dst-ioc,dst.malware,80,execution
malware,eternalrocks,dst-ioc,dst.malware,80,execution
malware,eternity,dst-ioc,dst.malware,80,execution
malware,everest,dst-ioc,dst.malware,80,execution
malware,evilbunny,dst-ioc,dst.malware,80,execution
malware,evilextractor,dst-ioc,dst.malware,80,execution
malware,evilgrab,dst-ioc,dst.malware,80,execution
malware,evilnominatus,dst-ioc,dst.malware,80,execution
malware,evilnum,dst-ioc,dst.malware,80,execution
malware,evilproxy,dst-ioc,dst.malware,80,execution
malware,evoltinpos,dst-ioc,dst.malware,80,execution
malware,evrial,dst-ioc,dst.malware,80,execution
malware,exa,dst-ioc,dst.malware,80,execution
malware,exela,dst-ioc,dst.malware,80,execution
malware,exitium,dst-ioc,dst.malware,80,execution
malware,exorcist,dst-ioc,dst.malware,80,execution
malware,exoticloader,dst-ioc,dst.malware,80,execution
malware,expiro,dst-ioc,dst.malware,80,execution
malware,extenbro,dst-ioc,dst.malware,80,execution
malware,eyespy,dst-ioc,dst.malware,80,execution
malware,fahis,dst-ioc,dst.malware,80,execution
malware,fakben,dst-ioc,dst.malware,80,execution
malware,fakeadobe,dst-ioc,dst.malware,80,execution
malware,fakeapp,dst-ioc,dst.malware,80,execution
malware,fakeav,dst-ioc,dst.malware,80,execution
malware,fakebat,dst-ioc,dst.malware,80,execution
malware,fakeran,dst-ioc,dst.malware,80,execution
malware,faketicketer,dst-ioc,dst.malware,80,execution
malware,fantazyaloader,dst-ioc,dst.malware,80,execution
malware,fantom,dst-ioc,dst.malware,80,execution
malware,fareit,dst-ioc,dst.malware,80,execution
malware,farfli,dst-ioc,dst.malware,80,execution
malware,faria,dst-ioc,dst.malware,80,execution
malware,farseer,dst-ioc,dst.malware,80,execution
malware,fastloader,dst-ioc,dst.malware,80,execution
malware,fbtime,dst-ioc,dst.malware,80,execution
malware,felixhttp,dst-ioc,dst.malware,80,execution
malware,fenix,dst-ioc,dst.malware,80,execution
malware,ffdroider,dst-ioc,dst.malware,80,execution
malware,ficker,dst-ioc,dst.malware,80,execution
malware,fiexp,dst-ioc,dst.malware,80,execution
malware,fignotok,dst-ioc,dst.malware,80,execution
malware,filemess,dst-ioc,dst.malware,80,execution
malware,filespider,dst-ioc,dst.malware,80,execution
malware,filsh,dst-ioc,dst.malware,80,execution
malware,fin12,dst-ioc,dst.malware,80,execution
malware,fin4,dst-ioc,dst.malware,80,execution
malware,fin6,dst-ioc,dst.malware,80,execution
malware,fin7,dst-ioc,dst.malware,80,execution
malware,fin8,dst-ioc,dst.malware,80,execution
malware,fin9,dst-ioc,dst.malware,80,execution
malware,finderbot,dst-ioc,dst.malware,80,execution
malware,findpos,dst-ioc,dst.malware,80,execution
malware,firebird,dst-ioc,dst.malware,80,execution
malware,flag,dst-ioc,dst.malware,80,execution
malware,flesh,dst-ioc,dst.malware,80,execution
malware,fletchen,dst-ioc,dst.malware,80,execution
malware,flocker,dst-ioc,dst.malware,80,execution
malware,floxif,dst-ioc,dst.malware,80,execution
malware,fnumbot,dst-ioc,dst.malware,80,execution
malware,fobber,dst-ioc,dst.malware,80,execution
malware,fourteenhi,dst-ioc,dst.malware,80,execution
malware,fox,dst-ioc,dst.malware,80,execution
malware,frankenstein,dst-ioc,dst.malware,80,execution
malware,fraudload,dst-ioc,dst.malware,80,execution
malware,fredy,dst-ioc,dst.malware,80,execution
malware,fruitfly,dst-ioc,dst.malware,80,execution
malware,ftcode,dst-ioc,dst.malware,80,execution
malware,fudcrypt,dst-ioc,dst.malware,80,execution
malware,fujinama,dst-ioc,dst.malware,80,execution
malware,fukuworm,dst-ioc,dst.malware,80,execution
malware,funksec,dst-ioc,dst.malware,80,execution
malware,fusionloader,dst-ioc,dst.malware,80,execution
malware,fynloski,dst-ioc,dst.malware,80,execution
malware,fysna,dst-ioc,dst.malware,80,execution
malware,gamania,dst-ioc,dst.malware,80,execution
malware,gamapos,dst-ioc,dst.malware,80,execution
malware,gaudox,dst-ioc,dst.malware,80,execution
malware,gauss,dst-ioc,dst.malware,80,execution
malware,gbot,dst-ioc,dst.malware,80,execution
malware,gdlockersec,dst-ioc,dst.malware,80,execution
malware,gehenna,dst-ioc,dst.malware,80,execution
malware,gelsemium,dst-ioc,dst.malware,80,execution
malware,generic,dst-ioc,dst.malware,80,execution
malware,generic_cwprce,dst-ioc,dst.malware,80,execution
malware,generic_follina,dst-ioc,dst.malware,80,execution
malware,generic_log4shell,dst-ioc,dst.malware,80,execution
malware,generic_proxynotshell,dst-ioc,dst.malware,80,execution
malware,gentlemen,dst-ioc,dst.malware,80,execution
malware,germanwiper,dst-ioc,dst.malware,80,execution
malware,gh0stbins,dst-ioc,dst.malware,80,execution
malware,ghostbot,dst-ioc,dst.malware,80,execution
malware,ghostdns,dst-ioc,dst.malware,80,execution
malware,ghostengine,dst-ioc,dst.malware,80,execution
malware,ghostlocker,dst-ioc,dst.malware,80,execution
malware,ghostposter,dst-ioc,dst.malware,80,execution
malware,ghostredirector,dst-ioc,dst.malware,80,execution
malware,giftedcrook,dst-ioc,dst.malware,80,execution
malware,ginzo,dst-ioc,dst.malware,80,execution
malware,gippers,dst-ioc,dst.malware,80,execution
malware,glassworm,dst-ioc,dst.malware,80,execution
malware,glitchpos,dst-ioc,dst.malware,80,execution
malware,glock,dst-ioc,dst.malware,80,execution
malware,glorysprout,dst-ioc,dst.malware,80,execution
malware,glove,dst-ioc,dst.malware,80,execution
malware,glupteba,dst-ioc,dst.malware,80,execution
malware,gobotkr,dst-ioc,dst.malware,80,execution
malware,gobrut,dst-ioc,dst.malware,80,execution
malware,godlua,dst-ioc,dst.malware,80,execution
malware,godzilla,dst-ioc,dst.malware,80,execution
malware,gokeylogger,dst-ioc,dst.malware,80,execution
malware,goldbrute,dst-ioc,dst.malware,80,execution
malware,goldenspy,dst-ioc,dst.malware,80,execution
malware,golroted,dst-ioc,dst.malware,80,execution
malware,gomet,dst-ioc,dst.malware,80,execution
malware,goomba,dst-ioc,dst.malware,80,execution
malware,gootkit,dst-ioc,dst.malware,80,execution
malware,gopix,dst-ioc,dst.malware,80,execution
malware,gored,dst-ioc,dst.malware,80,execution
malware,gotham,dst-ioc,dst.malware,80,execution
malware,grager,dst-ioc,dst.malware,80,execution
malware,grand,dst-ioc,dst.malware,80,execution
malware,grandamisha,dst-ioc,dst.malware,80,execution
malware,grandmonty,dst-ioc,dst.malware,80,execution
malware,grandoreiro,dst-ioc,dst.malware,80,execution
malware,greenblood,dst-ioc,dst.malware,80,execution
malware,greenstone,dst-ioc,dst.malware,80,execution
malware,gremlin,dst-ioc,dst.malware,80,execution
malware,grief,dst-ioc,dst.malware,80,execution
malware,grimagent,dst-ioc,dst.malware,80,execution
malware,grimbolt,dst-ioc,dst.malware,80,execution
malware,grmsk,dst-ioc,dst.malware,80,execution
malware,grokpy,dst-ioc,dst.malware,80,execution
malware,groooboor,dst-ioc,dst.malware,80,execution
malware,groove,dst-ioc,dst.malware,80,execution
malware,growtopia,dst-ioc,dst.malware,80,execution
malware,gruntstager,dst-ioc,dst.malware,80,execution
malware,gtbot,dst-ioc,dst.malware,80,execution
malware,gunra,dst-ioc,dst.malware,80,execution
malware,gypsyteam,dst-ioc,dst.malware,80,execution
malware,h1n1,dst-ioc,dst.malware,80,execution
malware,hacked_3cx,dst-ioc,dst.malware,80,execution
malware,hacked_apkpure,dst-ioc,dst.malware,80,execution
malware,hacked_chromecrxext,dst-ioc,dst.malware,80,execution
malware,hacked_ciscosslvpn,dst-ioc,dst.malware,80,execution
malware,hacked_cms8000,dst-ioc,dst.malware,80,execution
malware,hacked_codecov,dst-ioc,dst.malware,80,execution
malware,hacked_comm100,dst-ioc,dst.malware,80,execution
malware,hacked_dependabot,dst-ioc,dst.malware,80,execution
malware,hacked_dnspy,dst-ioc,dst.malware,80,execution
malware,hacked_f5,dst-ioc,dst.malware,80,execution
malware,hacked_fdm,dst-ioc,dst.malware,80,execution
malware,hacked_fortinac,dst-ioc,dst.malware,80,execution
malware,hacked_githubrepos,dst-ioc,dst.malware,80,execution
malware,hacked_globalprotect,dst-ioc,dst.malware,80,execution
malware,hacked_healthcheck,dst-ioc,dst.malware,80,execution
malware,hacked_keepass,dst-ioc,dst.malware,80,execution
malware,hacked_log4j,dst-ioc,dst.malware,80,execution
malware,hacked_mint,dst-ioc,dst.malware,80,execution
malware,hacked_monero,dst-ioc,dst.malware,80,execution
malware,hacked_moveit,dst-ioc,dst.malware,80,execution
malware,hacked_netweaversap,dst-ioc,dst.malware,80,execution
malware,hacked_nginx,dst-ioc,dst.malware,80,execution
malware,hacked_npmrepos,dst-ioc,dst.malware,80,execution
malware,hacked_openvsxext,dst-ioc,dst.malware,80,execution
malware,hacked_pygrata,dst-ioc,dst.malware,80,execution
malware,hacked_pypirepos,dst-ioc,dst.malware,80,execution
malware,hacked_pytorch,dst-ioc,dst.malware,80,execution
malware,hacked_saltstack,dst-ioc,dst.malware,80,execution
malware,hacked_solarwinds,dst-ioc,dst.malware,80,execution
malware,hacked_trustwallet,dst-ioc,dst.malware,80,execution
malware,hacked_uaparserjs,dst-ioc,dst.malware,80,execution
malware,hacked_vsixext,dst-ioc,dst.malware,80,execution
malware,hacked_whlext,dst-ioc,dst.malware,80,execution
malware,hacki,dst-ioc,dst.malware,80,execution
malware,hacking_team,dst-ioc,dst.malware,80,execution
malware,haibonbay,dst-ioc,dst.malware,80,execution
malware,hamaetot,dst-ioc,dst.malware,80,execution
malware,handala,dst-ioc,dst.malware,80,execution
malware,hannibal,dst-ioc,dst.malware,80,execution
malware,harnig,dst-ioc,dst.malware,80,execution
malware,haron,dst-ioc,dst.malware,80,execution
malware,havanacrypt,dst-ioc,dst.malware,80,execution
malware,hawkball,dst-ioc,dst.malware,80,execution
malware,hawkeye,dst-ioc,dst.malware,80,execution
malware,hekworm,dst-ioc,dst.malware,80,execution
malware,hellcat,dst-ioc,dst.malware,80,execution
malware,hellokitty,dst-ioc,dst.malware,80,execution
malware,helloxd,dst-ioc,dst.malware,80,execution
malware,hellsdaysec,dst-ioc,dst.malware,80,execution
malware,helompy,dst-ioc,dst.malware,80,execution
malware,hennessy,dst-ioc,dst.malware,80,execution
malware,hermeticwiper,dst-ioc,dst.malware,80,execution
malware,hexon,dst-ioc,dst.malware,80,execution
malware,hiddenbee,dst-ioc,dst.malware,80,execution
malware,hiddenbeer,dst-ioc,dst.malware,80,execution
malware,hiddentear,dst-ioc,dst.malware,80,execution
malware,hiloti,dst-ioc,dst.malware,80,execution
malware,hinired,dst-ioc,dst.malware,80,execution
malware,holdthismoney,dst-ioc,dst.malware,80,execution
malware,holygh0st,dst-ioc,dst.malware,80,execution
malware,holyghost,dst-ioc,dst.malware,80,execution
malware,honeybee,dst-ioc,dst.malware,80,execution
malware,hoplight,dst-ioc,dst.malware,80,execution
malware,hotarus,dst-ioc,dst.malware,80,execution
malware,houdini,dst-ioc,dst.malware,80,execution
malware,huntpos,dst-ioc,dst.malware,80,execution
malware,hydracrypt,dst-ioc,dst.malware,80,execution
malware,hydseven,dst-ioc,dst.malware,80,execution
malware,icarus,dst-ioc,dst.malware,80,execution
malware,icebreaker,dst-ioc,dst.malware,80,execution
malware,icefire,dst-ioc,dst.malware,80,execution
malware,icexloader,dst-ioc,dst.malware,80,execution
malware,iconloader,dst-ioc,dst.malware,80,execution
malware,imbetter,dst-ioc,dst.malware,80,execution
malware,imddos,dst-ioc,dst.malware,80,execution
malware,immortal,dst-ioc,dst.malware,80,execution
malware,imncrew,dst-ioc,dst.malware,80,execution
malware,inari,dst-ioc,dst.malware,80,execution
malware,indexsinas,dst-ioc,dst.malware,80,execution
malware,infinilate,dst-ioc,dst.malware,80,execution
malware,injecto,dst-ioc,dst.malware,80,execution
malware,insomnia,dst-ioc,dst.malware,80,execution
malware,interlock,dst-ioc,dst.malware,80,execution
malware,interlock-1,dst-ioc,dst.malware,80,execution
malware,interstellar,dst-ioc,dst.malware,80,execution
malware,investimer,dst-ioc,dst.malware,80,execution
malware,invisimole,dst-ioc,dst.malware,80,execution
malware,ios_glasscage,dst-ioc,dst.malware,80,execution
malware,ios_keyraider,dst-ioc,dst.malware,80,execution
malware,ios_muda,dst-ioc,dst.malware,80,execution
malware,ios_oneclickfraud,dst-ioc,dst.malware,80,execution
malware,ios_realtimespy,dst-ioc,dst.malware,80,execution
malware,ios_specter,dst-ioc,dst.malware,80,execution
malware,ios_xcodeghost,dst-ioc,dst.malware,80,execution
malware,ipikabot,dst-ioc,dst.malware,80,execution
malware,iris,dst-ioc,dst.malware,80,execution
malware,iron,dst-ioc,dst.malware,80,execution
malware,ismdoor,dst-ioc,dst.malware,80,execution
malware,isodisk,dst-ioc,dst.malware,80,execution
malware,ispy,dst-ioc,dst.malware,80,execution
malware,isr,dst-ioc,dst.malware,80,execution
malware,ixware,dst-ioc,dst.malware,80,execution
malware,jackpos,dst-ioc,dst.malware,80,execution
malware,jacksbot,dst-ioc,dst.malware,80,execution
malware,jaff,dst-ioc,dst.malware,80,execution
malware,janeleiro,dst-ioc,dst.malware,80,execution
malware,jaska,dst-ioc,dst.malware,80,execution
malware,jasmin,dst-ioc,dst.malware,80,execution
malware,jasperloader,dst-ioc,dst.malware,80,execution
malware,javali,dst-ioc,dst.malware,80,execution
malware,javaloader,dst-ioc,dst.malware,80,execution
malware,jedobot,dst-ioc,dst.malware,80,execution
malware,jester,dst-ioc,dst.malware,80,execution
malware,jigsaw,dst-ioc,dst.malware,80,execution
malware,jinxloader,dst-ioc,dst.malware,80,execution
malware,jripbot,dst-ioc,dst.malware,80,execution
malware,jsoutprox,dst-ioc,dst.malware,80,execution
malware,jspspy,dst-ioc,dst.malware,80,execution
malware,juice,dst-ioc,dst.malware,80,execution
malware,junos_jmagic,dst-ioc,dst.malware,80,execution
malware,jupyter,dst-ioc,dst.malware,80,execution
malware,justaskjacky,dst-ioc,dst.malware,80,execution
malware,k8steal,dst-ioc,dst.malware,80,execution
malware,kairos,dst-ioc,dst.malware,80,execution
malware,kamasers,dst-ioc,dst.malware,80,execution
malware,kapahyku,dst-ioc,dst.malware,80,execution
malware,karkoff,dst-ioc,dst.malware,80,execution
malware,karma,dst-ioc,dst.malware,80,execution
malware,kasidet,dst-ioc,dst.malware,80,execution
malware,katz,dst-ioc,dst.malware,80,execution
malware,kawalocker,dst-ioc,dst.malware,80,execution
malware,kazy,dst-ioc,dst.malware,80,execution
malware,kbot,dst-ioc,dst.malware,80,execution
malware,kegotip,dst-ioc,dst.malware,80,execution
malware,kelihos,dst-ioc,dst.malware,80,execution
malware,kelvinsec,dst-ioc,dst.malware,80,execution
malware,kematian,dst-ioc,dst.malware,80,execution
malware,kentloader,dst-ioc,dst.malware,80,execution
malware,keres,dst-ioc,dst.malware,80,execution
malware,kernelbot,dst-ioc,dst.malware,80,execution
malware,keybase,dst-ioc,dst.malware,80,execution
malware,kidotai,dst-ioc,dst.malware,80,execution
malware,kief,dst-ioc,dst.malware,80,execution
malware,killada,dst-ioc,dst.malware,80,execution
malware,killrabbit,dst-ioc,dst.malware,80,execution
malware,killsec,dst-ioc,dst.malware,80,execution
malware,killua,dst-ioc,dst.malware,80,execution
malware,kingslayer,dst-ioc,dst.malware,80,execution
malware,kingsman,dst-ioc,dst.malware,80,execution
malware,kittykatkrew,dst-ioc,dst.malware,80,execution
malware,kjw0rm,dst-ioc,dst.malware,80,execution
malware,klingon,dst-ioc,dst.malware,80,execution
malware,knotweed,dst-ioc,dst.malware,80,execution
malware,koadic,dst-ioc,dst.malware,80,execution
malware,koi,dst-ioc,dst.malware,80,execution
malware,kolab,dst-ioc,dst.malware,80,execution
malware,konni,dst-ioc,dst.malware,80,execution
malware,koobface,dst-ioc,dst.malware,80,execution
malware,korplug,dst-ioc,dst.malware,80,execution
malware,kortex,dst-ioc,dst.malware,80,execution
malware,kovter,dst-ioc,dst.malware,80,execution
malware,kpot,dst-ioc,dst.malware,80,execution
malware,kradellsh,dst-ioc,dst.malware,80,execution
malware,kraken,dst-ioc,dst.malware,80,execution
malware,kraziomel,dst-ioc,dst.malware,80,execution
malware,kromagent,dst-ioc,dst.malware,80,execution
malware,kronos,dst-ioc,dst.malware,80,execution
malware,krown,dst-ioc,dst.malware,80,execution
malware,krugbot,dst-ioc,dst.malware,80,execution
malware,kryptocibule,dst-ioc,dst.malware,80,execution
malware,kulekmoko,dst-ioc,dst.malware,80,execution
malware,kupidon,dst-ioc,dst.malware,80,execution
malware,kutaki,dst-ioc,dst.malware,80,execution
malware,l0rdix,dst-ioc,dst.malware,80,execution
malware,ladon,dst-ioc,dst.malware,80,execution
malware,lampion,dst-ioc,dst.malware,80,execution
malware,lanfiltrator,dst-ioc,dst.malware,80,execution
malware,lapdogs,dst-ioc,dst.malware,80,execution
malware,laplasclipper,dst-ioc,dst.malware,80,execution
malware,latentbot,dst-ioc,dst.malware,80,execution
malware,latot,dst-ioc,dst.malware,80,execution
malware,latrodectus,dst-ioc,dst.malware,80,execution
malware,laurent,dst-ioc,dst.malware,80,execution
malware,lazagne,dst-ioc,dst.malware,80,execution
malware,laziok,dst-ioc,dst.malware,80,execution
malware,lcy,dst-ioc,dst.malware,80,execution
malware,ldpinch,dst-ioc,dst.malware,80,execution
malware,leaktheanalyst,dst-ioc,dst.malware,80,execution
malware,ledger_backdoor,dst-ioc,dst.malware,80,execution
malware,legion_loader,dst-ioc,dst.malware,80,execution
malware,leprechaun,dst-ioc,dst.malware,80,execution
malware,lethic,dst-ioc,dst.malware,80,execution
malware,lgoogloader,dst-ioc,dst.malware,80,execution
malware,lightning,dst-ioc,dst.malware,80,execution
malware,lilith,dst-ioc,dst.malware,80,execution
malware,linkoptimizer,dst-ioc,dst.malware,80,execution
malware,litehttp,dst-ioc,dst.malware,80,execution
malware,liushen,dst-ioc,dst.malware,80,execution
malware,loadpcbanker,dst-ioc,dst.malware,80,execution
malware,lockdata,dst-ioc,dst.malware,80,execution
malware,locky,dst-ioc,dst.malware,80,execution
malware,lodeinfo,dst-ioc,dst.malware,80,execution
malware,logx,dst-ioc,dst.malware,80,execution
malware,lokibot,dst-ioc,dst.malware,80,execution
malware,lokidoor,dst-ioc,dst.malware,80,execution
malware,lokilock,dst-ioc,dst.malware,80,execution
malware,lokorrito,dst-ioc,dst.malware,80,execution
malware,lollipop,dst-ioc,dst.malware,80,execution
malware,lolnek,dst-ioc,dst.malware,80,execution
malware,loocipher,dst-ioc,dst.malware,80,execution
malware,losabel,dst-ioc,dst.malware,80,execution
malware,ltx,dst-ioc,dst.malware,80,execution
malware,lu0bot,dst-ioc,dst.malware,80,execution
malware,luca,dst-ioc,dst.malware,80,execution
malware,lucidoor,dst-ioc,dst.malware,80,execution
malware,lucidrook,dst-ioc,dst.malware,80,execution
malware,lucifer,dst-ioc,dst.malware,80,execution
malware,lucky,dst-ioc,dst.malware,80,execution
malware,lunalock,dst-ioc,dst.malware,80,execution
malware,lunar,dst-ioc,dst.malware,80,execution
malware,luoxk,dst-ioc,dst.malware,80,execution
malware,lust,dst-ioc,dst.malware,80,execution
malware,m00nd3v,dst-ioc,dst.malware,80,execution
malware,madliberator,dst-ioc,dst.malware,80,execution
malware,madmxshell,dst-ioc,dst.malware,80,execution
malware,maggie,dst-ioc,dst.malware,80,execution
malware,magicpos,dst-ioc,dst.malware,80,execution
malware,magniber,dst-ioc,dst.malware,80,execution
malware,majikpos,dst-ioc,dst.malware,80,execution
malware,mallox,dst-ioc,dst.malware,80,execution
malware,mambashim,dst-ioc,dst.malware,80,execution
